purchase_id,customer_id,customer_date_of_birth,customer_gender,customer_signup_date,item_id,item_title,item_category,item_price,item_img_filename,item_avg_rating,item_num_ratings,item_release_date,purchase_timestamp,customer_item_views,purchase_item_rating,purchase_device,label
1439,CUST_0191,20/09/1999,male,25/11/2025,ITEM_0186,Premium Blouse That Stands Out,blouse,1231.89,ITEM_0186.png,3.43,36,01/03/2025,28/11/2025,6,,mobile,1
1440,CUST_0109,22/05/2000,female,25/11/2025,ITEM_0066,Exclusive Elegant Dress Collection,dress,1333.37,ITEM_0066.png,3.38,13,31/08/2025,28/11/2025,2,,mobile,1
1441,CUST_0191,20/09/1999,male,25/11/2025,ITEM_0138,Exclusive Skirt Must Have,skirt,1093.55,ITEM_0138.png,3.67,17,10/10/2025,28/11/2025,6,,mobile,1
1442,CUST_0109,22/05/2000,female,25/11/2025,ITEM_0115,Step Up Your Style With Premium Blouse,blouse,1166.03,ITEM_0115.png,3.32,14,14/06/2025,28/11/2025,6,,mobile,1
1443,CUST_0131,10/08/2004,,26/11/2025,ITEM_0019,Elegant Blouse Must Have,blouse,1255.98,ITEM_0019.png,3.65,9,24/09/2025,28/11/2025,12,,mobile,1
1444,CUST_0131,10/08/2004,,26/11/2025,ITEM_0115,Step Up Your Style With Premium Blouse,blouse,1166.03,ITEM_0115.png,3.32,14,14/06/2025,28/11/2025,8,,desktop,1
1445,CUST_0109,22/05/2000,female,25/11/2025,ITEM_0111,The Elegant Skirt You Need,skirt,1386.13,ITEM_0111.png,3.53,27,12/07/2025,28/11/2025,8,4.5,mobile,1
1446,CUST_0520,28/06/1992,male,14/11/2025,ITEM_0577,Durable Shirt Must Have,shirt,680.62,ITEM_0577.png,3.37,14,20/10/2025,29/11/2025,7,3,mobile,1
1447,CUST_0275,14/12/1978,male,24/11/2025,ITEM_0272,Classic Shoes That Stands Out,shoes,1175.02,ITEM_0272.png,3.54,20,03/03/2025,29/11/2025,8,,desktop,1
1448,CUST_0431,24/07/1987,,01/03/2025,ITEM_0600,Lightweight Shirt That Stands Out,shirt,614.42,ITEM_0600.png,3.19,16,17/09/2025,29/11/2025,3,5,desktop,1
1449,CUST_0275,14/12/1978,male,24/11/2025,ITEM_0385,Step Up Your Style With Classic Shoes,shoes,1303.55,ITEM_0385.png,4.18,9,26/10/2025,29/11/2025,2,,desktop,1
1450,CUST_0537,31/12/1983,female,16/07/2025,ITEM_0600,Lightweight Shirt That Stands Out,shirt,614.42,ITEM_0600.png,3.19,16,17/09/2025,29/11/2025,9,,desktop,1
1451,CUST_0338,22/09/1976,female,16/11/2025,ITEM_0385,Step Up Your Style With Classic Shoes,shoes,1303.55,ITEM_0385.png,4.18,9,26/10/2025,29/11/2025,3,,mobile,1
1452,CUST_0275,14/12/1978,male,24/11/2025,ITEM_0266,Step Up Your Style With Casual Jeans,jeans,1213.29,ITEM_0266.png,3.11,9,27/10/2025,29/11/2025,7,,mobile,1
1453,CUST_0275,14/12/1978,male,24/11/2025,ITEM_0241,Modern Jacket Must Have,jacket,1319.45,ITEM_0241.png,3.59,15,08/10/2025,29/11/2025,3,,mobile,1
1454,CUST_0325,09/03/1980,female,20/11/2025,ITEM_0363,Exclusive Modern Shoes Collection,shoes,1201.85,ITEM_0363.png,3.63,14,29/10/2025,29/11/2025,7,,mobile,1
1455,CUST_0275,14/12/1978,male,24/11/2025,ITEM_0352,Classic Jeans Must Have,jeans,1275.4,ITEM_0352.png,3.66,24,04/03/2025,29/11/2025,4,,desktop,1
1456,CUST_0400,16/11/1981,male,04/10/2025,ITEM_0224,Premium Jeans For Every Occasion,jeans,1349.11,ITEM_0224.png,3.53,9,25/10/2025,29/11/2025,7,,mobile,1
1457,CUST_0233,29/06/2000,female,13/01/2025,ITEM_0095,Modern Blouse That Stands Out,blouse,1035.35,ITEM_0095.png,3.58,16,29/10/2025,29/11/2025,3,5,mobile,1
1458,CUST_0659,20/03/1962,female,13/11/2025,ITEM_0649,Exclusive Modern Slacks Collection,slacks,2394.49,ITEM_0649.png,3.98,14,29/11/2025,29/11/2025,1,3,desktop,1
1459,CUST_0710,07/08/1956,female,27/08/2025,ITEM_0723,Premium Slacks For Every Occasion,slacks,2342.35,ITEM_0723.png,3.93,13,25/11/2025,29/11/2025,4,,mobile,1
1460,CUST_0395,16/10/1976,,13/05/2025,ITEM_0357,Exclusive Stylish Jacket Collection,jacket,1207.27,ITEM_0357.png,2.97,10,25/10/2025,29/11/2025,4,,mobile,1
1461,CUST_0246,13/12/1979,female,20/11/2025,ITEM_0261,Step Up Your Style With Modern Jacket,jacket,1268.58,ITEM_0261.png,3.56,5,30/10/2025,29/11/2025,3,,mobile,1
1462,CUST_0174,19/09/1999,female,20/09/2025,ITEM_0008,The Elegant Skirt You Need,skirt,1143.79,ITEM_0008.png,3.08,10,06/11/2025,29/11/2025,7,,mobile,1
1463,CUST_0194,30/12/1995,,08/10/2025,ITEM_0185,Step Up Your Style With Exclusive Dress,dress,1279.77,ITEM_0185.png,3.88,12,16/11/2025,29/11/2025,4,,mobile,1
1464,CUST_0512,14/05/1987,male,24/11/2025,ITEM_0526,Lightweight Jeans Must Have,jeans,268.17,ITEM_0526.png,3.08,20,21/08/2025,29/11/2025,8,,desktop,1
1465,CUST_0459,02/09/1985,male,01/10/2024,ITEM_0516,Exclusive Lightweight Jeans Collection,jeans,296.49,ITEM_0516.png,3.26,16,14/10/2025,29/11/2025,7,,mobile,1
1466,CUST_0347,09/08/1974,male,21/10/2025,ITEM_0266,Step Up Your Style With Casual Jeans,jeans,1213.29,ITEM_0266.png,3.11,9,27/10/2025,29/11/2025,7,,desktop,1
1467,CUST_0050,05/07/1995,,29/08/2025,ITEM_0008,The Elegant Skirt You Need,skirt,1143.79,ITEM_0008.png,3.08,10,06/11/2025,30/11/2025,8,,desktop,1
1468,CUST_0735,21/03/1970,female,24/10/2025,ITEM_0655,Step Up Your Style With Modern Slacks,slacks,2127.77,ITEM_0655.png,3.19,11,03/11/2025,30/11/2025,8,,desktop,1
1469,CUST_0157,01/05/2001,male,13/07/2025,ITEM_0048,Premium Dress Must Have,dress,1266.03,ITEM_0048.png,3.81,18,27/11/2025,30/11/2025,3,,mobile,1
1470,CUST_0090,30/12/1998,female,30/07/2025,ITEM_0072,Exclusive Skirt For Every Occasion,skirt,1187.61,ITEM_0072.png,2.97,11,20/11/2025,30/11/2025,3,,mobile,1
1471,CUST_0103,25/02/2005,,08/07/2025,ITEM_0122,Step Up Your Style With Elegant Blouse,blouse,1106.33,ITEM_0122.png,3.26,15,12/11/2025,30/11/2025,1,5,desktop,1
1472,CUST_0688,15/07/1957,female,09/08/2025,ITEM_0721,Exclusive Classic Blouse Collection,blouse,2038.59,ITEM_0721.png,3.07,14,05/11/2025,01/12/2025,8,,desktop,1
1473,CUST_0703,30/05/1957,female,12/09/2025,ITEM_0649,Exclusive Modern Slacks Collection,slacks,2394.49,ITEM_0649.png,3.98,14,29/11/2025,01/12/2025,9,,mobile,1
1474,CUST_0714,18/02/1959,female,09/08/2025,ITEM_0649,Exclusive Modern Slacks Collection,slacks,2394.49,ITEM_0649.png,3.98,14,29/11/2025,01/12/2025,9,,desktop,1
1475,CUST_0313,15/08/1975,female,01/12/2025,ITEM_0359,Exclusive Modern Jacket Collection,jacket,1230.63,ITEM_0359.png,3.26,12,15/10/2025,01/12/2025,3,,mobile,1
1476,CUST_0759,23/11/1964,male,22/07/2025,ITEM_0649,Exclusive Modern Slacks Collection,slacks,2394.49,ITEM_0649.png,3.98,14,29/11/2025,01/12/2025,6,,desktop,1
1477,CUST_0313,15/08/1975,female,01/12/2025,ITEM_0358,Stylish Jeans Must Have,jeans,1363.08,ITEM_0358.png,3.95,14,19/10/2025,01/12/2025,4,,desktop,1
1478,CUST_0792,02/02/1962,female,31/08/2025,ITEM_0747,Step Up Your Style With Elegant Shoes,shoes,1862.05,ITEM_0747.png,3.49,4,27/11/2025,01/12/2025,8,5,desktop,1
1479,CUST_0672,02/06/1960,female,28/11/2025,ITEM_0649,Exclusive Modern Slacks Collection,slacks,2394.49,ITEM_0649.png,3.98,14,29/11/2025,01/12/2025,5,,desktop,1
1480,CUST_0652,29/11/1966,male,18/10/2025,ITEM_0728,Step Up Your Style With Classic Slacks,slacks,2204.13,ITEM_0728.png,3.48,19,14/11/2025,01/12/2025,7,,desktop,1
1481,CUST_0122,24/08/2003,,01/12/2025,ITEM_0132,The Modern Dress You Need,dress,1066.11,ITEM_0132.png,3.53,19,28/05/2025,01/12/2025,5,,mobile,1
1482,CUST_0115,07/01/2008,,01/12/2025,ITEM_0132,The Modern Dress You Need,dress,1066.11,ITEM_0132.png,3.53,19,28/05/2025,01/12/2025,11,,mobile,1
1483,CUST_0072,25/03/2004,female,01/12/2025,ITEM_0017,The Premium Dress You Need,dress,1390.9,ITEM_0017.png,3.57,25,07/05/2025,01/12/2025,7,,desktop,1
1484,CUST_0781,07/01/1959,male,27/02/2025,ITEM_0649,Exclusive Modern Slacks Collection,slacks,2394.49,ITEM_0649.png,3.98,14,29/11/2025,01/12/2025,5,,desktop,1
1485,CUST_0122,24/08/2003,,01/12/2025,ITEM_0181,Stylish Dress For Every Occasion,dress,1065.04,ITEM_0181.png,3.06,11,11/09/2025,01/12/2025,3,,mobile,1
1486,CUST_0034,06/07/2006,female,15/12/2024,ITEM_0008,The Elegant Skirt You Need,skirt,1143.79,ITEM_0008.png,3.08,10,06/11/2025,01/12/2025,5,,mobile,1
1487,CUST_0654,05/04/1963,female,14/05/2025,ITEM_0747,Step Up Your Style With Elegant Shoes,shoes,1862.05,ITEM_0747.png,3.49,4,27/11/2025,01/12/2025,5,,desktop,1
1488,CUST_0115,07/01/2008,,01/12/2025,ITEM_0176,Exclusive Elegant Skirt Collection,skirt,1143.11,ITEM_0176.png,3.97,8,22/11/2025,01/12/2025,5,,mobile,1
1489,CUST_0751,04/02/1966,female,12/11/2025,ITEM_0765,Premium Shoes Must Have,shoes,2049.86,ITEM_0765.png,3.44,19,03/10/2025,02/12/2025,7,,desktop,1
1490,CUST_0756,22/04/1970,female,14/09/2025,ITEM_0669,Step Up Your Style With Stylish Suit,suit,2573.69,ITEM_0669.png,3.68,13,03/10/2025,02/12/2025,5,,desktop,1
1491,CUST_0323,31/07/1976,male,03/12/2025,ITEM_0363,Exclusive Modern Shoes Collection,shoes,1201.85,ITEM_0363.png,3.63,14,29/10/2025,03/12/2025,7,4,mobile,1
1492,CUST_0323,31/07/1976,male,03/12/2025,ITEM_0386,Exclusive Casual Jeans Collection,jeans,1195.44,ITEM_0386.png,3.43,13,17/10/2025,03/12/2025,4,,mobile,1
1493,CUST_0730,19/03/1961,female,05/09/2025,ITEM_0721,Exclusive Classic Blouse Collection,blouse,2038.59,ITEM_0721.png,3.07,14,05/11/2025,03/12/2025,4,,desktop,1
1494,CUST_0769,13/10/1950,female,22/03/2025,ITEM_0649,Exclusive Modern Slacks Collection,slacks,2394.49,ITEM_0649.png,3.98,14,29/11/2025,03/12/2025,6,,desktop,1
1495,CUST_0075,14/10/1996,female,01/07/2025,ITEM_0122,Step Up Your Style With Elegant Blouse,blouse,1106.33,ITEM_0122.png,3.26,15,12/11/2025,03/12/2025,6,,desktop,1
1496,CUST_0017,23/12/2003,female,03/12/2025,ITEM_0186,Premium Blouse That Stands Out,blouse,1231.89,ITEM_0186.png,3.43,36,01/03/2025,03/12/2025,3,,mobile,1
1497,CUST_0017,23/12/2003,female,03/12/2025,ITEM_0085,Elegant Dress That Stands Out,dress,1362.76,ITEM_0085.png,3.12,11,15/10/2025,03/12/2025,10,,desktop,1
1498,CUST_0212,22/04/2002,male,23/08/2025,ITEM_0052,The Modern Blouse You Need,blouse,1160.33,ITEM_0052.png,3.25,13,19/11/2025,03/12/2025,6,,mobile,1
1499,CUST_0121,05/11/2005,,07/07/2025,ITEM_0048,Premium Dress Must Have,dress,1266.03,ITEM_0048.png,3.81,18,27/11/2025,03/12/2025,5,,mobile,1
1500,CUST_0660,29/05/1960,male,19/11/2025,ITEM_0719,Step Up Your Style With Casual Suit,suit,2754.94,ITEM_0719.png,3.57,9,04/12/2025,04/12/2025,2,,desktop,1
1501,CUST_0465,10/04/1987,male,20/09/2025,ITEM_0577,Durable Shirt Must Have,shirt,680.62,ITEM_0577.png,3.37,14,20/10/2025,04/12/2025,6,,mobile,1
1502,CUST_0759,23/11/1964,male,22/07/2025,ITEM_0775,Premium Blouse That Stands Out,blouse,2565.69,ITEM_0775.png,3.4,15,03/12/2025,04/12/2025,4,,mobile,1
1503,CUST_0611,15/11/1984,male,04/12/2025,ITEM_0490,Step Up Your Style With Casual T-Shirt,t-shirt,720.04,ITEM_0490.png,3.35,13,10/08/2025,04/12/2025,3,,desktop,1
1504,CUST_0142,25/12/1998,male,29/06/2025,ITEM_0198,Elegant Blouse Must Have,blouse,1367.76,ITEM_0198.png,3.33,15,01/12/2025,05/12/2025,4,,mobile,1
1505,CUST_0149,04/02/2000,female,08/07/2025,ITEM_0051,Exclusive Modern Blouse Collection,blouse,1340.68,ITEM_0051.png,3.4,10,14/11/2025,05/12/2025,4,,mobile,1
1506,CUST_0683,09/01/1971,female,24/03/2025,ITEM_0649,Exclusive Modern Slacks Collection,slacks,2394.49,ITEM_0649.png,3.98,14,29/11/2025,05/12/2025,7,,desktop,1
1507,CUST_0285,03/09/1980,female,05/12/2025,ITEM_0266,Step Up Your Style With Casual Jeans,jeans,1213.29,ITEM_0266.png,3.11,9,27/10/2025,05/12/2025,7,,desktop,1
1508,CUST_0286,15/10/1976,male,05/12/2025,ITEM_0213,Elegant Jacket For Every Occasion,jacket,1373.21,ITEM_0213.png,3.43,8,19/10/2025,05/12/2025,8,,desktop,1
1509,CUST_0701,26/02/1960,male,05/12/2025,ITEM_0636,The Premium Blouse You Need,blouse,2242.97,ITEM_0636.png,3.76,10,12/06/2025,05/12/2025,6,,desktop,1
1510,CUST_0271,19/11/1970,female,05/12/2025,ITEM_0286,Premium Shoes That Stands Out,shoes,1304.74,ITEM_0286.png,3.38,26,23/03/2025,05/12/2025,2,4.5,desktop,1
1511,CUST_0705,25/05/1958,male,04/10/2025,ITEM_0775,Premium Blouse That Stands Out,blouse,2565.69,ITEM_0775.png,3.4,15,03/12/2025,05/12/2025,8,,desktop,1
1512,CUST_0164,25/01/2000,female,25/05/2025,ITEM_0198,Elegant Blouse Must Have,blouse,1367.76,ITEM_0198.png,3.33,15,01/12/2025,05/12/2025,4,5,mobile,1
1513,CUST_0701,26/02/1960,male,05/12/2025,ITEM_0739,Elegant Slacks That Stands Out,slacks,1838.34,ITEM_0739.png,3.28,21,04/08/2025,05/12/2025,3,,desktop,1
1514,CUST_0286,15/10/1976,male,05/12/2025,ITEM_0280,Step Up Your Style With Casual Shoes,shoes,1340.91,ITEM_0280.png,3.02,7,28/10/2025,05/12/2025,5,,desktop,1
1515,CUST_0701,26/02/1960,male,05/12/2025,ITEM_0742,The Modern Slacks You Need,slacks,2283.63,ITEM_0742.png,3.4,14,21/07/2025,05/12/2025,4,4.5,desktop,1
1516,CUST_0701,26/02/1960,male,05/12/2025,ITEM_0752,Stylish Blouse For Every Occasion,blouse,2356.83,ITEM_0752.png,3.73,19,03/02/2025,05/12/2025,4,,mobile,1
1517,CUST_0155,03/05/2004,,24/09/2025,ITEM_0052,The Modern Blouse You Need,blouse,1160.33,ITEM_0052.png,3.25,13,19/11/2025,05/12/2025,5,5,mobile,1
1518,CUST_0701,26/02/1960,male,05/12/2025,ITEM_0745,Stylish Suit That Stands Out,suit,2320.15,ITEM_0745.png,3.24,21,15/07/2025,05/12/2025,5,4.5,desktop,1
1519,CUST_0701,26/02/1960,male,05/12/2025,ITEM_0662,Casual Suit For Every Occasion,suit,2665.14,ITEM_0662.png,3.45,18,15/07/2025,05/12/2025,6,,desktop,1
1520,CUST_0191,20/09/1999,male,25/11/2025,ITEM_0072,Exclusive Skirt For Every Occasion,skirt,1187.61,ITEM_0072.png,2.97,11,20/11/2025,05/12/2025,6,,mobile,1
1521,CUST_0197,25/05/2003,female,14/03/2025,ITEM_0008,The Elegant Skirt You Need,skirt,1143.79,ITEM_0008.png,3.08,10,06/11/2025,05/12/2025,3,,mobile,1
1522,CUST_0236,28/01/2004,,17/09/2025,ITEM_0044,The Exclusive Dress You Need,dress,1314.16,ITEM_0044.png,3.51,12,04/10/2025,05/12/2025,10,,desktop,1
1523,CUST_0072,25/03/2004,female,01/12/2025,ITEM_0061,Modern Skirt Must Have,skirt,1211.16,ITEM_0061.png,3.77,24,29/04/2025,05/12/2025,1,,desktop,1
1524,CUST_0121,05/11/2005,,07/07/2025,ITEM_0156,Modern Skirt That Stands Out,skirt,1329.66,ITEM_0156.png,3.32,16,10/11/2025,05/12/2025,7,,mobile,1
1525,CUST_0072,25/03/2004,female,01/12/2025,ITEM_0095,Modern Blouse That Stands Out,blouse,1035.35,ITEM_0095.png,3.58,16,29/10/2025,05/12/2025,7,,desktop,1
1526,CUST_0073,19/02/2006,male,29/09/2025,ITEM_0196,Premium Skirt That Stands Out,skirt,1102.47,ITEM_0196.png,3.66,15,28/09/2025,05/12/2025,10,,mobile,1
1527,CUST_0115,07/01/2008,,01/12/2025,ITEM_0059,The Premium Dress You Need,dress,1345.18,ITEM_0059.png,3.87,23,28/08/2025,05/12/2025,5,,mobile,1
1528,CUST_0071,15/10/1999,female,07/11/2025,ITEM_0008,The Elegant Skirt You Need,skirt,1143.79,ITEM_0008.png,3.08,10,06/11/2025,05/12/2025,6,,mobile,1
1529,CUST_0017,23/12/2003,female,03/12/2025,ITEM_0200,Elegant Skirt Must Have,skirt,1217.54,ITEM_0200.png,3.14,16,20/09/2025,05/12/2025,6,,mobile,1
1530,CUST_0115,07/01/2008,,01/12/2025,ITEM_0061,Modern Skirt Must Have,skirt,1211.16,ITEM_0061.png,3.77,24,29/04/2025,05/12/2025,3,,mobile,1
1531,CUST_0115,07/01/2008,,01/12/2025,ITEM_0016,Modern Skirt For Every Occasion,skirt,1200.35,ITEM_0016.png,3.4,29,02/07/2025,05/12/2025,9,3.5,desktop,1
1532,CUST_0017,23/12/2003,female,03/12/2025,ITEM_0166,Exclusive Skirt Must Have,skirt,1331.48,ITEM_0166.png,3.71,26,09/06/2025,05/12/2025,5,,mobile,1
1533,CUST_0313,15/08/1975,female,01/12/2025,ITEM_0322,Premium Jacket For Every Occasion,jacket,1457.47,ITEM_0322.png,3.42,20,01/09/2025,06/12/2025,10,,desktop,1
1534,CUST_0285,03/09/1980,female,05/12/2025,ITEM_0240,Premium Jacket That Stands Out,jacket,1187.85,ITEM_0240.png,3.41,11,17/10/2025,06/12/2025,2,4.5,mobile,1
1535,CUST_0237,18/06/1999,male,17/05/2025,ITEM_0026,Elegant Blouse That Stands Out,blouse,1297.35,ITEM_0026.png,3.41,7,06/12/2025,06/12/2025,4,4,mobile,1
1536,CUST_0323,31/07/1976,male,03/12/2025,ITEM_0234,Step Up Your Style With Elegant Jeans,jeans,1443.08,ITEM_0234.png,3.81,13,14/10/2025,06/12/2025,5,,mobile,1
1537,CUST_0323,31/07/1976,male,03/12/2025,ITEM_0259,Step Up Your Style With Elegant Shoes,shoes,1107.44,ITEM_0259.png,3.68,20,17/09/2025,06/12/2025,4,,desktop,1
1538,CUST_0323,31/07/1976,male,03/12/2025,ITEM_0235,Exclusive Stylish Shoes Collection,shoes,1239.27,ITEM_0235.png,3.35,11,19/10/2025,06/12/2025,5,3.5,mobile,1
1539,CUST_0798,11/11/1963,female,05/11/2025,ITEM_0649,Exclusive Modern Slacks Collection,slacks,2394.49,ITEM_0649.png,3.98,14,29/11/2025,06/12/2025,6,,desktop,1
1540,CUST_0313,15/08/1975,female,01/12/2025,ITEM_0385,Step Up Your Style With Classic Shoes,shoes,1303.55,ITEM_0385.png,4.18,9,26/10/2025,06/12/2025,9,,mobile,1
1541,CUST_0200,07/06/2001,,27/09/2025,ITEM_0051,Exclusive Modern Blouse Collection,blouse,1340.68,ITEM_0051.png,3.4,10,14/11/2025,06/12/2025,5,,mobile,1
1542,CUST_0271,19/11/1970,female,05/12/2025,ITEM_0279,Exclusive Casual Jacket Collection,jacket,1384.48,ITEM_0279.png,3.29,18,30/09/2025,06/12/2025,4,4,desktop,1
1543,CUST_0292,21/05/1982,female,06/12/2025,ITEM_0258,Exclusive Modern Shoes Collection,shoes,1196.05,ITEM_0258.png,3.48,27,09/04/2025,06/12/2025,9,,mobile,1
1544,CUST_0304,01/09/1971,male,06/12/2025,ITEM_0273,Exclusive Modern Jeans Collection,jeans,1437.07,ITEM_0273.png,3.69,9,27/09/2025,06/12/2025,3,4.5,desktop,1
1545,CUST_0323,31/07/1976,male,03/12/2025,ITEM_0311,Casual Jeans That Stands Out,jeans,1406.33,ITEM_0311.png,3.4,48,19/03/2024,06/12/2025,7,,desktop,1
1546,CUST_0323,31/07/1976,male,03/12/2025,ITEM_0231,Exclusive Stylish Jeans Collection,jeans,1253.91,ITEM_0231.png,3.42,16,27/09/2025,06/12/2025,5,,mobile,1
1547,CUST_0304,01/09/1971,male,06/12/2025,ITEM_0385,Step Up Your Style With Classic Shoes,shoes,1303.55,ITEM_0385.png,4.18,9,26/10/2025,06/12/2025,3,4.5,desktop,1
1548,CUST_0313,15/08/1975,female,01/12/2025,ITEM_0352,Classic Jeans Must Have,jeans,1275.4,ITEM_0352.png,3.66,24,04/03/2025,06/12/2025,9,,desktop,1
1549,CUST_0718,22/04/1966,male,01/07/2025,ITEM_0728,Step Up Your Style With Classic Slacks,slacks,2204.13,ITEM_0728.png,3.48,19,14/11/2025,06/12/2025,6,,desktop,1
1550,CUST_0304,01/09/1971,male,06/12/2025,ITEM_0357,Exclusive Stylish Jacket Collection,jacket,1207.27,ITEM_0357.png,2.97,10,25/10/2025,06/12/2025,8,,mobile,1
1551,CUST_0304,01/09/1971,male,06/12/2025,ITEM_0335,Casual Jacket That Stands Out,jacket,1500,ITEM_0335.png,3.75,24,07/04/2025,06/12/2025,3,,mobile,1
1552,CUST_0677,27/11/1956,male,01/07/2025,ITEM_0775,Premium Blouse That Stands Out,blouse,2565.69,ITEM_0775.png,3.4,15,03/12/2025,06/12/2025,6,,desktop,1
1553,CUST_0286,15/10/1976,male,05/12/2025,ITEM_0220,The Premium Jacket You Need,jacket,1194.93,ITEM_0220.png,3.25,18,11/10/2025,06/12/2025,8,,mobile,1
1554,CUST_0286,15/10/1976,male,05/12/2025,ITEM_0204,Casual Jacket That Stands Out,jacket,1244.65,ITEM_0204.png,3.3,15,24/09/2025,06/12/2025,3,,desktop,1
1555,CUST_0271,19/11/1970,female,05/12/2025,ITEM_0265,Casual Jacket For Every Occasion,jacket,1135.97,ITEM_0265.png,3.61,10,22/10/2025,06/12/2025,4,,desktop,1
1556,CUST_0271,19/11/1970,female,05/12/2025,ITEM_0340,Exclusive Casual Jeans Collection,jeans,1264.09,ITEM_0340.png,3.76,11,14/10/2025,06/12/2025,9,,mobile,1
1557,CUST_0292,21/05/1982,female,06/12/2025,ITEM_0317,Step Up Your Style With Stylish Jeans,jeans,1273.3,ITEM_0317.png,3.59,17,15/10/2025,06/12/2025,3,,desktop,1
1558,CUST_0285,03/09/1980,female,05/12/2025,ITEM_0341,Step Up Your Style With Classic Shoes,shoes,1289.17,ITEM_0341.png,3.36,18,15/04/2025,06/12/2025,6,5,mobile,1
1559,CUST_0304,01/09/1971,male,06/12/2025,ITEM_0381,Premium Shoes Must Have,shoes,1080.65,ITEM_0381.png,3.81,25,27/03/2025,06/12/2025,11,4,desktop,1
1560,CUST_0313,15/08/1975,female,01/12/2025,ITEM_0363,Exclusive Modern Shoes Collection,shoes,1201.85,ITEM_0363.png,3.63,14,29/10/2025,06/12/2025,6,,mobile,1
1561,CUST_0292,21/05/1982,female,06/12/2025,ITEM_0279,Exclusive Casual Jacket Collection,jacket,1384.48,ITEM_0279.png,3.29,18,30/09/2025,06/12/2025,5,,desktop,1
1562,CUST_0292,21/05/1982,female,06/12/2025,ITEM_0352,Classic Jeans Must Have,jeans,1275.4,ITEM_0352.png,3.66,24,04/03/2025,06/12/2025,2,,desktop,1
1563,CUST_0313,15/08/1975,female,01/12/2025,ITEM_0295,Premium Jacket That Stands Out,jacket,1329.55,ITEM_0295.png,3.14,21,12/03/2025,06/12/2025,7,,desktop,1
1564,CUST_0286,15/10/1976,male,05/12/2025,ITEM_0340,Exclusive Casual Jeans Collection,jeans,1264.09,ITEM_0340.png,3.76,11,14/10/2025,06/12/2025,3,,desktop,1
1565,CUST_0304,01/09/1971,male,06/12/2025,ITEM_0388,Elegant Shoes That Stands Out,shoes,1120.66,ITEM_0388.png,3.22,18,13/10/2025,06/12/2025,7,,mobile,1
1566,CUST_0292,21/05/1982,female,06/12/2025,ITEM_0386,Exclusive Casual Jeans Collection,jeans,1195.44,ITEM_0386.png,3.43,13,17/10/2025,06/12/2025,5,,mobile,1
1567,CUST_0292,21/05/1982,female,06/12/2025,ITEM_0375,Premium Shoes Must Have,shoes,1359.41,ITEM_0375.png,3.36,18,07/03/2025,06/12/2025,4,,mobile,1
1568,CUST_0313,15/08/1975,female,01/12/2025,ITEM_0317,Step Up Your Style With Stylish Jeans,jeans,1273.3,ITEM_0317.png,3.59,17,15/10/2025,06/12/2025,4,,desktop,1
1569,CUST_0285,03/09/1980,female,05/12/2025,ITEM_0265,Casual Jacket For Every Occasion,jacket,1135.97,ITEM_0265.png,3.61,10,22/10/2025,06/12/2025,6,,desktop,1
1570,CUST_0313,15/08/1975,female,01/12/2025,ITEM_0399,Exclusive Elegant Jacket Collection,jacket,1387.13,ITEM_0399.png,3.43,20,22/10/2025,06/12/2025,2,,desktop,1
1571,CUST_0323,31/07/1976,male,03/12/2025,ITEM_0352,Classic Jeans Must Have,jeans,1275.4,ITEM_0352.png,3.66,24,04/03/2025,06/12/2025,8,,desktop,1
1572,CUST_0323,31/07/1976,male,03/12/2025,ITEM_0254,Classic Jacket That Stands Out,jacket,1397.64,ITEM_0254.png,3.54,29,11/04/2025,06/12/2025,3,,desktop,1
1573,CUST_0304,01/09/1971,male,06/12/2025,ITEM_0282,Step Up Your Style With Casual Jeans,jeans,1446.08,ITEM_0282.png,3.62,15,14/10/2025,06/12/2025,6,3.5,desktop,1
1574,CUST_0035,27/04/2004,,15/05/2025,ITEM_0052,The Modern Blouse You Need,blouse,1160.33,ITEM_0052.png,3.25,13,19/11/2025,06/12/2025,11,,mobile,1
1575,CUST_0286,15/10/1976,male,05/12/2025,ITEM_0273,Exclusive Modern Jeans Collection,jeans,1437.07,ITEM_0273.png,3.69,9,27/09/2025,06/12/2025,3,,desktop,1
1576,CUST_0479,28/07/1989,male,13/06/2025,ITEM_0599,The Durable Jeans You Need,jeans,629.11,ITEM_0599.png,3.3,18,12/08/2025,06/12/2025,3,,mobile,1
1577,CUST_0221,10/10/2002,male,11/09/2025,ITEM_0137,Elegant Skirt Must Have,skirt,1015.16,ITEM_0137.png,3.35,21,19/10/2025,06/12/2025,5,,mobile,1
1578,CUST_0539,26/10/1984,male,01/12/2025,ITEM_0516,Exclusive Lightweight Jeans Collection,jeans,296.49,ITEM_0516.png,3.26,16,14/10/2025,06/12/2025,5,,desktop,1
1579,CUST_0323,31/07/1976,male,03/12/2025,ITEM_0286,Premium Shoes That Stands Out,shoes,1304.74,ITEM_0286.png,3.38,26,23/03/2025,06/12/2025,9,,desktop,1
1580,CUST_0583,17/06/1988,,05/11/2025,ITEM_0577,Durable Shirt Must Have,shirt,680.62,ITEM_0577.png,3.37,14,20/10/2025,06/12/2025,5,4.5,mobile,1
1581,CUST_0556,10/02/1990,male,29/04/2025,ITEM_0422,Step Up Your Style With Lightweight Shirt,shirt,314.38,ITEM_0422.png,3.42,13,04/08/2025,06/12/2025,3,,mobile,1
